year,County,Race_Ethnicity,leadingcause,Count,Annotation_Code,Annotation_Desc
2020,Madera,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,0,,
2020,Madera,Non-Hispanic White,SUI,,1,Cell suppressed for small numbers
2020,Marin,Hispanic,ALZ,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Asian,ALZ,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Black/African-American,ALZ,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Multi-Race,ALZ,0,,
2020,Marin,Non-Hispanic Native American/Alaskan Native,ALZ,0,,
2020,Marin,Non-Hispanic Other/Unknown,ALZ,0,,
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,0,,
2020,Marin,Non-Hispanic White,ALZ,83,,
2020,Marin,Hispanic,CAN,16,,
2020,Marin,Non-Hispanic Asian,CAN,12,,
2020,Marin,Non-Hispanic Black/African-American,CAN,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Multi-Race,CAN,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Native American/Alaskan Native,CAN,0,,
2020,Marin,Non-Hispanic Other/Unknown,CAN,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,CAN,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic White,CAN,251,,
2020,Marin,Hispanic,CLD,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Asian,CLD,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Black/African-American,CLD,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Multi-Race,CLD,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Native American/Alaskan Native,CLD,0,,
2020,Marin,Non-Hispanic Other/Unknown,CLD,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,CLD,0,,
2020,Marin,Non-Hispanic White,CLD,46,,
2020,Marin,Hispanic,DIA,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Asian,DIA,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Black/African-American,DIA,0,,
2020,Marin,Non-Hispanic Multi-Race,DIA,0,,
2020,Marin,Non-Hispanic Native American/Alaskan Native,DIA,0,,
2020,Marin,Non-Hispanic Other/Unknown,DIA,0,,
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,DIA,0,,
2020,Marin,Non-Hispanic White,DIA,15,,
2020,Marin,Hispanic,HOM,0,,
2020,Marin,Non-Hispanic Asian,HOM,0,,
2020,Marin,Non-Hispanic Black/African-American,HOM,0,,
2020,Marin,Non-Hispanic Multi-Race,HOM,0,,
2020,Marin,Non-Hispanic Native American/Alaskan Native,HOM,0,,
2020,Marin,Non-Hispanic Other/Unknown,HOM,0,,
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,HOM,0,,
2020,Marin,Non-Hispanic White,HOM,0,,
2020,Marin,Hispanic,HTD,11,,
2020,Marin,Non-Hispanic Asian,HTD,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Black/African-American,HTD,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Multi-Race,HTD,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Native American/Alaskan Native,HTD,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Other/Unknown,HTD,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,HTD,0,,
2020,Marin,Non-Hispanic White,HTD,224,,
2020,Marin,Hispanic,HYP,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Asian,HYP,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Black/African-American,HYP,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Multi-Race,HYP,0,,
2020,Marin,Non-Hispanic Native American/Alaskan Native,HYP,0,,
2020,Marin,Non-Hispanic Other/Unknown,HYP,0,,
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,HYP,0,,
2020,Marin,Non-Hispanic White,HYP,17,,
2020,Marin,Hispanic,INJ,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Asian,INJ,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Black/African-American,INJ,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Multi-Race,INJ,0,,
2020,Marin,Non-Hispanic Native American/Alaskan Native,INJ,0,,
2020,Marin,Non-Hispanic Other/Unknown,INJ,0,,
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,INJ,0,,
2020,Marin,Non-Hispanic White,INJ,49,,
2020,Marin,Hispanic,LIV,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Asian,LIV,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Black/African-American,LIV,0,,
2020,Marin,Non-Hispanic Multi-Race,LIV,0,,
2020,Marin,Non-Hispanic Native American/Alaskan Native,LIV,0,,
2020,Marin,Non-Hispanic Other/Unknown,LIV,0,,
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,LIV,0,,
2020,Marin,Non-Hispanic White,LIV,,1,Cell suppressed for small numbers
2020,Marin,Hispanic,NEP,0,,
2020,Marin,Non-Hispanic Asian,NEP,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Black/African-American,NEP,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Multi-Race,NEP,0,,
2020,Marin,Non-Hispanic Native American/Alaskan Native,NEP,0,,
2020,Marin,Non-Hispanic Other/Unknown,NEP,0,,
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,NEP,0,,
2020,Marin,Non-Hispanic White,NEP,,1,Cell suppressed for small numbers
2020,Marin,Hispanic,OTH,28,,
2020,Marin,Non-Hispanic Asian,OTH,17,,
2020,Marin,Non-Hispanic Black/African-American,OTH,12,,
2020,Marin,Non-Hispanic Multi-Race,OTH,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Native American/Alaskan Native,OTH,0,,
2020,Marin,Non-Hispanic Other/Unknown,OTH,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,OTH,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic White,OTH,371,,
2020,Marin,Hispanic,PNF,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Asian,PNF,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Black/African-American,PNF,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Multi-Race,PNF,0,,
2020,Marin,Non-Hispanic Native American/Alaskan Native,PNF,0,,
2020,Marin,Non-Hispanic Other/Unknown,PNF,0,,
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,PNF,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic White,PNF,16,,
2020,Marin,Hispanic,STK,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Asian,STK,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Black/African-American,STK,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Multi-Race,STK,0,,
2020,Marin,Non-Hispanic Native American/Alaskan Native,STK,0,,
2020,Marin,Non-Hispanic Other/Unknown,STK,0,,
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,STK,0,,
2020,Marin,Non-Hispanic White,STK,63,,
2020,Marin,Hispanic,SUI,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Asian,SUI,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Black/African-American,SUI,0,,
2020,Marin,Non-Hispanic Multi-Race,SUI,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Native American/Alaskan Native,SUI,0,,
2020,Marin,Non-Hispanic Other/Unknown,SUI,,1,Cell suppressed for small numbers
2020,Marin,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,0,,
2020,Marin,Non-Hispanic White,SUI,19,,
2020,Mariposa,Hispanic,ALZ,0,,
2020,Mariposa,Non-Hispanic Asian,ALZ,0,,
2020,Mariposa,Non-Hispanic Black/African-American,ALZ,0,,
2020,Mariposa,Non-Hispanic Multi-Race,ALZ,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,ALZ,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,ALZ,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,0,,
2020,Mariposa,Non-Hispanic White,ALZ,,1,Cell suppressed for small numbers
2020,Mariposa,Hispanic,CAN,0,,
2020,Mariposa,Non-Hispanic Asian,CAN,0,,
2020,Mariposa,Non-Hispanic Black/African-American,CAN,0,,
2020,Mariposa,Non-Hispanic Multi-Race,CAN,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,CAN,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,CAN,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,CAN,0,,
2020,Mariposa,Non-Hispanic White,CAN,17,,
2020,Mariposa,Hispanic,CLD,0,,
2020,Mariposa,Non-Hispanic Asian,CLD,0,,
2020,Mariposa,Non-Hispanic Black/African-American,CLD,0,,
2020,Mariposa,Non-Hispanic Multi-Race,CLD,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,CLD,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,CLD,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,CLD,0,,
2020,Mariposa,Non-Hispanic White,CLD,,1,Cell suppressed for small numbers
2020,Mariposa,Hispanic,DIA,0,,
2020,Mariposa,Non-Hispanic Asian,DIA,0,,
2020,Mariposa,Non-Hispanic Black/African-American,DIA,0,,
2020,Mariposa,Non-Hispanic Multi-Race,DIA,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,DIA,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,DIA,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,DIA,0,,
2020,Mariposa,Non-Hispanic White,DIA,,1,Cell suppressed for small numbers
2020,Mariposa,Hispanic,HOM,0,,
2020,Mariposa,Non-Hispanic Asian,HOM,0,,
2020,Mariposa,Non-Hispanic Black/African-American,HOM,0,,
2020,Mariposa,Non-Hispanic Multi-Race,HOM,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,HOM,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,HOM,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,HOM,0,,
2020,Mariposa,Non-Hispanic White,HOM,0,,
2020,Mariposa,Hispanic,HTD,,1,Cell suppressed for small numbers
2020,Mariposa,Non-Hispanic Asian,HTD,0,,
2020,Mariposa,Non-Hispanic Black/African-American,HTD,0,,
2020,Mariposa,Non-Hispanic Multi-Race,HTD,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,HTD,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,HTD,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,HTD,0,,
2020,Mariposa,Non-Hispanic White,HTD,24,,
2020,Mariposa,Hispanic,HYP,0,,
2020,Mariposa,Non-Hispanic Asian,HYP,0,,
2020,Mariposa,Non-Hispanic Black/African-American,HYP,0,,
2020,Mariposa,Non-Hispanic Multi-Race,HYP,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,HYP,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,HYP,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,HYP,0,,
2020,Mariposa,Non-Hispanic White,HYP,,1,Cell suppressed for small numbers
2020,Mariposa,Hispanic,INJ,,1,Cell suppressed for small numbers
2020,Mariposa,Non-Hispanic Asian,INJ,0,,
2020,Mariposa,Non-Hispanic Black/African-American,INJ,0,,
2020,Mariposa,Non-Hispanic Multi-Race,INJ,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,INJ,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,INJ,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,INJ,0,,
2020,Mariposa,Non-Hispanic White,INJ,,1,Cell suppressed for small numbers
2020,Mariposa,Hispanic,LIV,0,,
2020,Mariposa,Non-Hispanic Asian,LIV,0,,
2020,Mariposa,Non-Hispanic Black/African-American,LIV,0,,
2020,Mariposa,Non-Hispanic Multi-Race,LIV,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,LIV,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,LIV,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,LIV,0,,
2020,Mariposa,Non-Hispanic White,LIV,,1,Cell suppressed for small numbers
2020,Mariposa,Hispanic,NEP,0,,
2020,Mariposa,Non-Hispanic Asian,NEP,0,,
2020,Mariposa,Non-Hispanic Black/African-American,NEP,0,,
2020,Mariposa,Non-Hispanic Multi-Race,NEP,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,NEP,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,NEP,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,NEP,0,,
2020,Mariposa,Non-Hispanic White,NEP,0,,
2020,Mariposa,Hispanic,OTH,0,,
2020,Mariposa,Non-Hispanic Asian,OTH,0,,
2020,Mariposa,Non-Hispanic Black/African-American,OTH,0,,
2020,Mariposa,Non-Hispanic Multi-Race,OTH,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,OTH,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,OTH,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,OTH,0,,
2020,Mariposa,Non-Hispanic White,OTH,15,,
2020,Mariposa,Hispanic,PNF,0,,
2020,Mariposa,Non-Hispanic Asian,PNF,0,,
2020,Mariposa,Non-Hispanic Black/African-American,PNF,0,,
2020,Mariposa,Non-Hispanic Multi-Race,PNF,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,PNF,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,PNF,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,PNF,0,,
2020,Mariposa,Non-Hispanic White,PNF,0,,
2020,Mariposa,Hispanic,STK,0,,
2020,Mariposa,Non-Hispanic Asian,STK,0,,
2020,Mariposa,Non-Hispanic Black/African-American,STK,0,,
2020,Mariposa,Non-Hispanic Multi-Race,STK,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,STK,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,STK,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,STK,0,,
2020,Mariposa,Non-Hispanic White,STK,,1,Cell suppressed for small numbers
2020,Mariposa,Hispanic,SUI,0,,
2020,Mariposa,Non-Hispanic Asian,SUI,,1,Cell suppressed for small numbers
2020,Mariposa,Non-Hispanic Black/African-American,SUI,0,,
2020,Mariposa,Non-Hispanic Multi-Race,SUI,0,,
2020,Mariposa,Non-Hispanic Native American/Alaskan Native,SUI,0,,
2020,Mariposa,Non-Hispanic Other/Unknown,SUI,0,,
2020,Mariposa,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,0,,
2020,Mariposa,Non-Hispanic White,SUI,,1,Cell suppressed for small numbers
2020,Mendocino,Hispanic,ALZ,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Asian,ALZ,0,,
2020,Mendocino,Non-Hispanic Black/African-American,ALZ,0,,
2020,Mendocino,Non-Hispanic Multi-Race,ALZ,0,,
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,ALZ,0,,
2020,Mendocino,Non-Hispanic Other/Unknown,ALZ,0,,
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,0,,
2020,Mendocino,Non-Hispanic White,ALZ,,1,Cell suppressed for small numbers
2020,Mendocino,Hispanic,CAN,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Asian,CAN,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Black/African-American,CAN,0,,
2020,Mendocino,Non-Hispanic Multi-Race,CAN,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,CAN,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Other/Unknown,CAN,0,,
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,CAN,0,,
2020,Mendocino,Non-Hispanic White,CAN,114,,
2020,Mendocino,Hispanic,CLD,0,,
2020,Mendocino,Non-Hispanic Asian,CLD,0,,
2020,Mendocino,Non-Hispanic Black/African-American,CLD,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Multi-Race,CLD,0,,
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,CLD,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Other/Unknown,CLD,0,,
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,CLD,0,,
2020,Mendocino,Non-Hispanic White,CLD,31,,
2020,Mendocino,Hispanic,DIA,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Asian,DIA,0,,
2020,Mendocino,Non-Hispanic Black/African-American,DIA,0,,
2020,Mendocino,Non-Hispanic Multi-Race,DIA,0,,
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,DIA,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Other/Unknown,DIA,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,DIA,0,,
2020,Mendocino,Non-Hispanic White,DIA,,1,Cell suppressed for small numbers
2020,Mendocino,Hispanic,HOM,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Asian,HOM,0,,
2020,Mendocino,Non-Hispanic Black/African-American,HOM,0,,
2020,Mendocino,Non-Hispanic Multi-Race,HOM,0,,
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,HOM,0,,
2020,Mendocino,Non-Hispanic Other/Unknown,HOM,0,,
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,HOM,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic White,HOM,0,,
2020,Mendocino,Hispanic,HTD,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Asian,HTD,0,,
2020,Mendocino,Non-Hispanic Black/African-American,HTD,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Multi-Race,HTD,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,HTD,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Other/Unknown,HTD,0,,
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,HTD,0,,
2020,Mendocino,Non-Hispanic White,HTD,115,,
2020,Mendocino,Hispanic,HYP,0,,
2020,Mendocino,Non-Hispanic Asian,HYP,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Black/African-American,HYP,0,,
2020,Mendocino,Non-Hispanic Multi-Race,HYP,0,,
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,HYP,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Other/Unknown,HYP,0,,
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,HYP,0,,
2020,Mendocino,Non-Hispanic White,HYP,,1,Cell suppressed for small numbers
2020,Mendocino,Hispanic,INJ,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Asian,INJ,0,,
2020,Mendocino,Non-Hispanic Black/African-American,INJ,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Multi-Race,INJ,0,,
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,INJ,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Other/Unknown,INJ,0,,
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,INJ,0,,
2020,Mendocino,Non-Hispanic White,INJ,27,,
2020,Mendocino,Hispanic,LIV,0,,
2020,Mendocino,Non-Hispanic Asian,LIV,0,,
2020,Mendocino,Non-Hispanic Black/African-American,LIV,0,,
2020,Mendocino,Non-Hispanic Multi-Race,LIV,0,,
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,LIV,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Other/Unknown,LIV,0,,
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,LIV,0,,
2020,Mendocino,Non-Hispanic White,LIV,,1,Cell suppressed for small numbers
2020,Mendocino,Hispanic,NEP,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Asian,NEP,0,,
2020,Mendocino,Non-Hispanic Black/African-American,NEP,0,,
2020,Mendocino,Non-Hispanic Multi-Race,NEP,0,,
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,NEP,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Other/Unknown,NEP,0,,
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,NEP,0,,
2020,Mendocino,Non-Hispanic White,NEP,,1,Cell suppressed for small numbers
2020,Mendocino,Hispanic,OTH,15,,
2020,Mendocino,Non-Hispanic Asian,OTH,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Black/African-American,OTH,0,,
2020,Mendocino,Non-Hispanic Multi-Race,OTH,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,OTH,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Other/Unknown,OTH,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,OTH,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic White,OTH,107,,
2020,Mendocino,Hispanic,PNF,0,,
2020,Mendocino,Non-Hispanic Asian,PNF,0,,
2020,Mendocino,Non-Hispanic Black/African-American,PNF,0,,
2020,Mendocino,Non-Hispanic Multi-Race,PNF,0,,
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,PNF,0,,
2020,Mendocino,Non-Hispanic Other/Unknown,PNF,0,,
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,PNF,0,,
2020,Mendocino,Non-Hispanic White,PNF,,1,Cell suppressed for small numbers
2020,Mendocino,Hispanic,STK,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Asian,STK,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Black/African-American,STK,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Multi-Race,STK,0,,
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,STK,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Other/Unknown,STK,0,,
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,STK,0,,
2020,Mendocino,Non-Hispanic White,STK,25,,
2020,Mendocino,Hispanic,SUI,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Asian,SUI,0,,
2020,Mendocino,Non-Hispanic Black/African-American,SUI,0,,
2020,Mendocino,Non-Hispanic Multi-Race,SUI,,1,Cell suppressed for small numbers
2020,Mendocino,Non-Hispanic Native American/Alaskan Native,SUI,0,,
2020,Mendocino,Non-Hispanic Other/Unknown,SUI,0,,
2020,Mendocino,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,0,,
2020,Mendocino,Non-Hispanic White,SUI,21,,
2020,Merced,Hispanic,ALZ,11,,
2020,Merced,Non-Hispanic Asian,ALZ,,1,Cell suppressed for small numbers
2020,Merced,Non-Hispanic Black/African-American,ALZ,,1,Cell suppressed for small numbers
2020,Merced,Non-Hispanic Multi-Race,ALZ,0,,
2020,Merced,Non-Hispanic Native American/Alaskan Native,ALZ,0,,
2020,Merced,Non-Hispanic Other/Unknown,ALZ,0,,
2020,Merced,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,0,,
2020,Merced,Non-Hispanic White,ALZ,25,,
